700,0.0003,0.02,10000,1e+05,6918.8
800,0.0003,0.02,10000,1e+05,10328
900,0.0003,0.02,10000,1e+05,14705
1000,0.0003,0.02,10000,1e+05,20172
500,0.0004,0.02,10000,1e+05,2911.5
600,0.0004,0.02,10000,1e+05,5031.1
700,0.0004,0.02,10000,1e+05,7989.2
800,0.0004,0.02,10000,1e+05,11926
900,0.0004,0.02,10000,1e+05,16980
1000,0.0004,0.02,10000,1e+05,23292
500,0.0005,0.02,10000,1e+05,3255.2
600,0.0005,0.02,10000,1e+05,5624.9
700,0.0005,0.02,10000,1e+05,8932.2
800,0.0005,0.02,10000,1e+05,13333
900,0.0005,0.02,10000,1e+05,18984
1000,0.0005,0.02,10000,1e+05,26041
500,0.0006,0.02,10000,1e+05,3565.9
600,0.0006,0.02,10000,1e+05,6161.8
700,0.0006,0.02,10000,1e+05,9784.7
800,0.0006,0.02,10000,1e+05,14606
900,0.0006,0.02,10000,1e+05,20796
1000,0.0006,0.02,10000,1e+05,28527
500,0.0007,0.02,10000,1e+05,3851.6
600,0.0007,0.02,10000,1e+05,6655.5
700,0.0007,0.02,10000,1e+05,10569
800,0.0007,0.02,10000,1e+05,15776
900,0.0007,0.02,10000,1e+05,22462
1000,0.0007,0.02,10000,1e+05,30813
500,0.0008,0.02,10000,1e+05,4117.5
600,0.0008,0.02,10000,1e+05,7115
700,0.0008,0.02,10000,1e+05,11298
800,0.0008,0.02,10000,1e+05,16865
900,0.0008,0.02,10000,1e+05,24013
1000,0.0008,0.02,10000,1e+05,32940
500,0.0009,0.02,10000,1e+05,4367.3
600,0.0009,0.02,10000,1e+05,7546.6
700,0.0009,0.02,10000,1e+05,11984
800,0.0009,0.02,10000,1e+05,17888
900,0.0009,0.02,10000,1e+05,25470
1000,0.0009,0.02,10000,1e+05,34938
500,0.001,0.02,10000,1e+05,4603.5
600,0.001,0.02,10000,1e+05,7954.9
700,0.001,0.02,10000,1e+05,12632
800,0.001,0.02,10000,1e+05,18856
900,0.001,0.02,10000,1e+05,26848
1000,0.001,0.02,10000,1e+05,36828
500,0.0001,0.03,10000,1e+05,1188.6
600,0.0001,0.03,10000,1e+05,2053.9
700,0.0001,0.03,10000,1e+05,3261.6
800,0.0001,0.03,10000,1e+05,4868.6
900,0.0001,0.03,10000,1e+05,6932
1000,0.0001,0.03,10000,1e+05,9509
500,0.0002,0.03,10000,1e+05,1681
600,0.0002,0.03,10000,1e+05,2904.7
700,0.0002,0.03,10000,1e+05,4612.6
800,0.0002,0.03,10000,1e+05,6885.2
900,0.0002,0.03,10000,1e+05,9803.4
1000,0.0002,0.03,10000,1e+05,13448
500,0.0003,0.03,10000,1e+05,2058.8
600,0.0003,0.03,10000,1e+05,3557.5
700,0.0003,0.03,10000,1e+05,5649.2
800,0.0003,0.03,10000,1e+05,8432.6
900,0.0003,0.03,10000,1e+05,12007
1000,0.0003,0.03,10000,1e+05,16470
500,0.0004,0.03,10000,1e+05,2377.2
600,0.0004,0.03,10000,1e+05,4107.9
700,0.0004,0.03,10000,1e+05,6523.1
800,0.0004,0.03,10000,1e+05,9737.2
900,0.0004,0.03,10000,1e+05,13864
1000,0.0004,0.03,10000,1e+05,19018
500,0.0005,0.03,10000,1e+05,2657.8
600,0.0005,0.03,10000,1e+05,4592.7
700,0.0005,0.03,10000,1e+05,7293.1
800,0.0005,0.03,10000,1e+05,10886
900,0.0005,0.03,10000,1e+05,15500
1000,0.0005,0.03,10000,1e+05,21263
500,0.0006,0.03,10000,1e+05,2911.5
600,0.0006,0.03,10000,1e+05,5031.1
700,0.0006,0.03,10000,1e+05,7989.2
800,0.0006,0.03,10000,1e+05,11926
900,0.0006,0.03,10000,1e+05,16980
1000,0.0006,0.03,10000,1e+05,23292
500,0.0007,0.03,10000,1e+05,3144.8
600,0.0007,0.03,10000,1e+05,5434.2
700,0.0007,0.03,10000,1e+05,8629.3
800,0.0007,0.03,10000,1e+05,12881
900,0.0007,0.03,10000,1e+05,18340
1000,0.0007,0.03,10000,1e+05,25158
500,0.0008,0.03,10000,1e+05,3361.9
600,0.0008,0.03,10000,1e+05,5809.4
700,0.0008,0.03,10000,1e+05,9225.1
800,0.0008,0.03,10000,1e+05,13770
900,0.0008,0.03,10000,1e+05,19607
1000,0.0008,0.03,10000,1e+05,26895
500,0.0009,0.03,10000,1e+05,3565.9
600,0.0009,0.03,10000,1e+05,6161.8
700,0.0009,0.03,10000,1e+05,9784.7
800,0.0009,0.03,10000,1e+05,14606
900,0.0009,0.03,10000,1e+05,20796
1000,0.0009,0.03,10000,1e+05,28527
500,0.001,0.03,10000,1e+05,3758.7
600,0.001,0.03,10000,1e+05,6495.1
700,0.001,0.03,10000,1e+05,10314
800,0.001,0.03,10000,1e+05,15396
900,0.001,0.03,10000,1e+05,21921
1000,0.001,0.03,10000,1e+05,30070
500,0.0001,0.04,10000,1e+05,1029.4
600,0.0001,0.04,10000,1e+05,1778.8
700,0.0001,0.04,10000,1e+05,2824.6
800,0.0001,0.04,10000,1e+05,4216.3
900,0.0001,0.04,10000,1e+05,6003.3
1000,0.0001,0.04,10000,1e+05,8235
500,0.0002,0.04,10000,1e+05,1455.8
600,0.0002,0.04,10000,1e+05,2515.5
700,0.0002,0.04,10000,1e+05,3994.6
800,0.0002,0.04,10000,1e+05,5962.8
900,0.0002,0.04,10000,1e+05,8490
1000,0.0002,0.04,10000,1e+05,11646
500,0.0003,0.04,10000,1e+05,1782.9
600,0.0003,0.04,10000,1e+05,3080.9
700,0.0003,0.04,10000,1e+05,4892.4
800,0.0003,0.04,10000,1e+05,7302.9
900,0.0003,0.04,10000,1e+05,10398
1000,0.0003,0.04,10000,1e+05,14263
500,0.0004,0.04,10000,1e+05,2058.8
600,0.0004,0.04,10000,1e+05,3557.5
700,0.0004,0.04,10000,1e+05,5649.2
800,0.0004,0.04,10000,1e+05,8432.6
900,0.0004,0.04,10000,1e+05,12007
1000,0.0004,0.04,10000,1e+05,16470
500,0.0005,0.04,10000,1e+05,2301.8
600,0.0005,0.04,10000,1e+05,3977.4
700,0.0005,0.04,10000,1e+05,6316
800,0.0005,0.04,10000,1e+05,9428
900,0.0005,0.04,10000,1e+05,13424
1000,0.0005,0.04,10000,1e+05,18414
500,0.0006,0.04,10000,1e+05,2521.4
600,0.0006,0.04,10000,1e+05,4357.1
700,0.0006,0.04,10000,1e+05,6918.8
800,0.0006,0.04,10000,1e+05,10328
900,0.0006,0.04,10000,1e+05,14705
1000,0.0006,0.04,10000,1e+05,20172
500,0.0007,0.04,10000,1e+05,2723.5
600,0.0007,0.04,10000,1e+05,4706.2
700,0.0007,0.04,10000,1e+05,7473.2
800,0.0007,0.04,10000,1e+05,11155
900,0.0007,0.04,10000,1e+05,15883
1000,0.0007,0.04,10000,1e+05,21788
500,0.0008,0.04,10000,1e+05,2911.5
600,0.0008,0.04,10000,1e+05,5031.1
700,0.0008,0.04,10000,1e+05,7989.2
800,0.0008,0.04,10000,1e+05,11926
900,0.0008,0.04,10000,1e+05,16980
1000,0.0008,0.04,10000,1e+05,23292
500,0.0009,0.04,10000,1e+05,3088.1
600,0.0009,0.04,10000,1e+05,5336.3
700,0.0009,0.04,10000,1e+05,8473.8
800,0.0009,0.04,10000,1e+05,12649
900,0.0009,0.04,10000,1e+05,18010
1000,0.0009,0.04,10000,1e+05,24705
500,0.001,0.04,10000,1e+05,3255.2
600,0.001,0.04,10000,1e+05,5624.9
700,0.001,0.04,10000,1e+05,8932.2
800,0.001,0.04,10000,1e+05,13333
900,0.001,0.04,10000,1e+05,18984
1000,0.001,0.04,10000,1e+05,26041
500,0.0001,0.05,10000,1e+05,920.7
600,0.0001,0.05,10000,1e+05,1591
700,0.0001,0.05,10000,1e+05,2526.4
800,0.0001,0.05,10000,1e+05,3771.2
900,0.0001,0.05,10000,1e+05,5369.5
1000,0.0001,0.05,10000,1e+05,7365.6
500,0.0002,0.05,10000,1e+05,1302.1
600,0.0002,0.05,10000,1e+05,2250
700,0.0002,0.05,10000,1e+05,3572.9
800,0.0002,0.05,10000,1e+05,5333.3
900,0.0002,0.05,10000,1e+05,7593.7
1000,0.0002,0.05,10000,1e+05,10417
500,0.0003,0.05,10000,1e+05,1594.7
600,0.0003,0.05,10000,1e+05,2755.6
700,0.0003,0.05,10000,1e+05,4375.9
800,0.0003,0.05,10000,1e+05,6531.9
900,0.0003,0.05,10000,1e+05,9300.3
1000,0.0003,0.05,10000,1e+05,12758
500,0.0004,0.05,10000,1e+05,1841.4
600,0.0004,0.05,10000,1e+05,3181.9
700,0.0004,0.05,10000,1e+05,5052.8
800,0.0004,0.05,10000,1e+05,7542.4
900,0.0004,0.05,10000,1e+05,10739
1000,0.0004,0.05,10000,1e+05,14731
500,0.0005,0.05,10000,1e+05,2058.8
600,0.0005,0.05,10000,1e+05,3557.5
700,0.0005,0.05,10000,1e+05,5649.2
800,0.0005,0.05,10000,1e+05,8432.6
900,0.0005,0.05,10000,1e+05,12007
1000,0.0005,0.05,10000,1e+05,16470
500,0.0006,0.05,10000,1e+05,2255.2
600,0.0006,0.05,10000,1e+05,3897.1
700,0.0006,0.05,10000,1e+05,6188.4
800,0.0006,0.05,10000,1e+05,9237.5
900,0.0006,0.05,10000,1e+05,13153
1000,0.0006,0.05,10000,1e+05,18042
500,0.0007,0.05,10000,1e+05,2435.9
600,0.0007,0.05,10000,1e+05,4209.3
700,0.0007,0.05,10000,1e+05,6684.2
800,0.0007,0.05,10000,1e+05,9977.6
900,0.0007,0.05,10000,1e+05,14206
1000,0.0007,0.05,10000,1e+05,19488
500,0.0008,0.05,10000,1e+05,2604.1
600,0.0008,0.05,10000,1e+05,4499.9
700,0.0008,0.05,10000,1e+05,7145.7
800,0.0008,0.05,10000,1e+05,10667
900,0.0008,0.05,10000,1e+05,15187
1000,0.0008,0.05,10000,1e+05,20833
500,0.0009,0.05,10000,1e+05,2762.1
600,0.0009,0.05,10000,1e+05,4772.9
700,0.0009,0.05,10000,1e+05,7579.2
800,0.0009,0.05,10000,1e+05,11314
900,0.0009,0.05,10000,1e+05,16109
1000,0.0009,0.05,10000,1e+05,22097
500,0.001,0.05,10000,1e+05,2911.5
600,0.001,0.05,10000,1e+05,5031.1
700,0.001,0.05,10000,1e+05,7989.2
800,0.001,0.05,10000,1e+05,11926
900,0.001,0.05,10000,1e+05,16980
1000,0.001,0.05,10000,1e+05,23292
500,0.0001,0.06,10000,1e+05,840.48
600,0.0001,0.06,10000,1e+05,1452.4
700,0.0001,0.06,10000,1e+05,2306.3
800,0.0001,0.06,10000,1e+05,3442.6
900,0.0001,0.06,10000,1e+05,4901.7
1000,0.0001,0.06,10000,1e+05,6723.8
500,0.0002,0.06,10000,1e+05,1188.6
600,0.0002,0.06,10000,1e+05,2053.9
700,0.0002,0.06,10000,1e+05,3261.6
800,0.0002,0.06,10000,1e+05,4868.6
900,0.0002,0.06,10000,1e+05,6932
1000,0.0002,0.06,10000,1e+05,9509
500,0.0003,0.06,10000,1e+05,1455.8
600,0.0003,0.06,10000,1e+05,2515.5
700,0.0003,0.06,10000,1e+05,3994.6
800,0.0003,0.06,10000,1e+05,5962.8
900,0.0003,0.06,10000,1e+05,8490
1000,0.0003,0.06,10000,1e+05,11646
500,0.0004,0.06,10000,1e+05,1681
600,0.0004,0.06,10000,1e+05,2904.7
700,0.0004,0.06,10000,1e+05,4612.6
800,0.0004,0.06,10000,1e+05,6885.2
900,0.0004,0.06,10000,1e+05,9803.4
1000,0.0004,0.06,10000,1e+05,13448
500,0.0005,0.06,10000,1e+05,1879.4
600,0.0005,0.06,10000,1e+05,3247.6
700,0.0005,0.06,10000,1e+05,5157
800,0.0005,0.06,10000,1e+05,7697.9
900,0.0005,0.06,10000,1e+05,10961
1000,0.0005,0.06,10000,1e+05,15035
500,0.0006,0.06,10000,1e+05,2058.8
600,0.0006,0.06,10000,1e+05,3557.5
700,0.0006,0.06,10000,1e+05,5649.2
800,0.0006,0.06,10000,1e+05,8432.6
900,0.0006,0.06,10000,1e+05,12007
1000,0.0006,0.06,10000,1e+05,16470
500,0.0007,0.06,10000,1e+05,2223.7
600,0.0007,0.06,10000,1e+05,3842.6
700,0.0007,0.06,10000,1e+05,6101.8
800,0.0007,0.06,10000,1e+05,9108.3
900,0.0007,0.06,10000,1e+05,12969
1000,0.0007,0.06,10000,1e+05,17790
500,0.0008,0.06,10000,1e+05,2377.2
600,0.0008,0.06,10000,1e+05,4107.9
700,0.0008,0.06,10000,1e+05,6523.1
800,0.0008,0.06,10000,1e+05,9737.2
900,0.0008,0.06,10000,1e+05,13864
1000,0.0008,0.06,10000,1e+05,19018
500,0.0009,0.06,10000,1e+05,2521.4
600,0.0009,0.06,10000,1e+05,4357.1
700,0.0009,0.06,10000,1e+05,6918.8
800,0.0009,0.06,10000,1e+05,10328
900,0.0009,0.06,10000,1e+05,14705
1000,0.0009,0.06,10000,1e+05,20172
500,0.001,0.06,10000,1e+05,2657.8
600,0.001,0.06,10000,1e+05,4592.7
700,0.001,0.06,10000,1e+05,7293.1
800,0.001,0.06,10000,1e+05,10886
900,0.001,0.06,10000,1e+05,15500
1000,0.001,0.06,10000,1e+05,21263
500,0.0001,0.07,10000,1e+05,778.13
600,0.0001,0.07,10000,1e+05,1344.6
700,0.0001,0.07,10000,1e+05,2135.2
800,0.0001,0.07,10000,1e+05,3187.2
900,0.0001,0.07,10000,1e+05,4538.1
1000,0.0001,0.07,10000,1e+05,6225.1
500,0.0002,0.07,10000,1e+05,1100.4
600,0.0002,0.07,10000,1e+05,1901.6
700,0.0002,0.07,10000,1e+05,3019.6
800,0.0002,0.07,10000,1e+05,4507.4
900,0.0002,0.07,10000,1e+05,6417.8
1000,0.0002,0.07,10000,1e+05,8803.6
500,0.0003,0.07,10000,1e+05,1347.8
600,0.0003,0.07,10000,1e+05,2328.9
700,0.0003,0.07,10000,1e+05,3698.3
800,0.0003,0.07,10000,1e+05,5520.5
900,0.0003,0.07,10000,1e+05,7860.2
1000,0.0003,0.07,10000,1e+05,10782
500,0.0004,0.07,10000,1e+05,1556.3
600,0.0004,0.07,10000,1e+05,2689.2
700,0.0004,0.07,10000,1e+05,4270.4
800,0.0004,0.07,10000,1e+05,6374.5
900,0.0004,0.07,10000,1e+05,9076.2
1000,0.0004,0.07,10000,1e+05,12450
500,0.0005,0.07,10000,1e+05,1740
600,0.0005,0.07,10000,1e+05,3006.7
700,0.0005,0.07,10000,1e+05,4774.5
800,0.0005,0.07,10000,1e+05,7126.9
900,0.0005,0.07,10000,1e+05,10147
1000,0.0005,0.07,10000,1e+05,13920
500,0.0006,0.07,10000,1e+05,1906
600,0.0006,0.07,10000,1e+05,3293.6
700,0.0006,0.07,10000,1e+05,5230.2
800,0.0006,0.07,10000,1e+05,7807.1
900,0.0006,0.07,10000,1e+05,11116
1000,0.0006,0.07,10000,1e+05,15248
500,0.0007,0.07,10000,1e+05,2058.8
600,0.0007,0.07,10000,1e+05,3557.5
700,0.0007,0.07,10000,1e+05,5649.2
800,0.0007,0.07,10000,1e+05,8432.6
900,0.0007,0.07,10000,1e+05,12007
1000,0.0007,0.07,10000,1e+05,16470
500,0.0008,0.07,10000,1e+05,2200.9
600,0.0008,0.07,10000,1e+05,3803.1
700,0.0008,0.07,10000,1e+05,6039.3
800,0.0008,0.07,10000,1e+05,9014.9
900,0.0008,0.07,10000,1e+05,12836
1000,0.0008,0.07,10000,1e+05,17607
500,0.0009,0.07,10000,1e+05,2334.4
600,0.0009,0.07,10000,1e+05,4033.8
700,0.0009,0.07,10000,1e+05,6405.6
800,0.0009,0.07,10000,1e+05,9561.7
900,0.0009,0.07,10000,1e+05,13614
1000,0.0009,0.07,10000,1e+05,18675
500,0.001,0.07,10000,1e+05,2460.7
600,0.001,0.07,10000,1e+05,4252
700,0.001,0.07,10000,1e+05,6752.1
800,0.001,0.07,10000,1e+05,10079
900,0.001,0.07,10000,1e+05,14351
1000,0.001,0.07,10000,1e+05,19685
500,0.0001,0.08,10000,1e+05,727.88
600,0.0001,0.08,10000,1e+05,1257.8
700,0.0001,0.08,10000,1e+05,1997.3
800,0.0001,0.08,10000,1e+05,2981.4
900,0.0001,0.08,10000,1e+05,4245
1000,0.0001,0.08,10000,1e+05,5823
500,0.0002,0.08,10000,1e+05,1029.4
600,0.0002,0.08,10000,1e+05,1778.8
700,0.0002,0.08,10000,1e+05,2824.6
800,0.0002,0.08,10000,1e+05,4216.3
900,0.0002,0.08,10000,1e+05,6003.3
1000,0.0002,0.08,10000,1e+05,8235
500,0.0003,0.08,10000,1e+05,1260.7
600,0.0003,0.08,10000,1e+05,2178.5
700,0.0003,0.08,10000,1e+05,3459.4
800,0.0003,0.08,10000,1e+05,5163.9
900,0.0003,0.08,10000,1e+05,7352.5
1000,0.0003,0.08,10000,1e+05,10086
500,0.0004,0.08,10000,1e+05,1455.8
600,0.0004,0.08,10000,1e+05,2515.5
700,0.0004,0.08,10000,1e+05,3994.6
800,0.0004,0.08,10000,1e+05,5962.8
900,0.0004,0.08,10000,1e+05,8490
1000,0.0004,0.08,10000,1e+05,11646
500,0.0005,0.08,10000,1e+05,1627.6
600,0.0005,0.08,10000,1e+05,2812.5
700,0.0005,0.08,10000,1e+05,4466.1
800,0.0005,0.08,10000,1e+05,6666.6
900,0.0005,0.08,10000,1e+05,9492.1
1000,0.0005,0.08,10000,1e+05,13021
500,0.0006,0.08,10000,1e+05,1782.9
600,0.0006,0.08,10000,1e+05,3080.9
700,0.0006,0.08,10000,1e+05,4892.4
800,0.0006,0.08,10000,1e+05,7302.9
900,0.0006,0.08,10000,1e+05,10398
1000,0.0006,0.08,10000,1e+05,14263
500,0.0007,0.08,10000,1e+05,1925.8
600,0.0007,0.08,10000,1e+05,3327.8
700,0.0007,0.08,10000,1e+05,5284.4
800,0.0007,0.08,10000,1e+05,7888
900,0.0007,0.08,10000,1e+05,11231
1000,0.0007,0.08,10000,1e+05,15406
500,0.0008,0.08,10000,1e+05,2058.8
600,0.0008,0.08,10000,1e+05,3557.5
700,0.0008,0.08,10000,1e+05,5649.2
800,0.0008,0.08,10000,1e+05,8432.6
900,0.0008,0.08,10000,1e+05,12007
1000,0.0008,0.08,10000,1e+05,16470
500,0.0009,0.08,10000,1e+05,2183.6
600,0.0009,0.08,10000,1e+05,3773.3
700,0.0009,0.08,10000,1e+05,5991.9
800,0.0009,0.08,10000,1e+05,8944.2
900,0.0009,0.08,10000,1e+05,12735
1000,0.0009,0.08,10000,1e+05,17469
500,0.001,0.08,10000,1e+05,2301.8
600,0.001,0.08,10000,1e+05,3977.4
700,0.001,0.08,10000,1e+05,6316
800,0.001,0.08,10000,1e+05,9428
900,0.001,0.08,10000,1e+05,13424
1000,0.001,0.08,10000,1e+05,18414
500,0.0001,0.09,10000,1e+05,686.25
600,0.0001,0.09,10000,1e+05,1185.8
700,0.0001,0.09,10000,1e+05,1883.1
800,0.0001,0.09,10000,1e+05,2810.9
900,0.0001,0.09,10000,1e+05,4002.2
1000,0.0001,0.09,10000,1e+05,5490
500,0.0002,0.09,10000,1e+05,970.5
600,0.0002,0.09,10000,1e+05,1677
700,0.0002,0.09,10000,1e+05,2663.1
800,0.0002,0.09,10000,1e+05,3975.2
900,0.0002,0.09,10000,1e+05,5660
1000,0.0002,0.09,10000,1e+05,7764
500,0.0003,0.09,10000,1e+05,1188.6
600,0.0003,0.09,10000,1e+05,2053.9
700,0.0003,0.09,10000,1e+05,3261.6
800,0.0003,0.09,10000,1e+05,4868.6
900,0.0003,0.09,10000,1e+05,6932
1000,0.0003,0.09,10000,1e+05,9509
500,0.0004,0.09,10000,1e+05,1372.5
600,0.0004,0.09,10000,1e+05,2371.7
700,0.0004,0.09,10000,1e+05,3766.1
800,0.0004,0.09,10000,1e+05,5621.8
900,0.0004,0.09,10000,1e+05,8004.4
1000,0.0004,0.09,10000,1e+05,10980
500,0.0005,0.09,10000,1e+05,1534.5
600,0.0005,0.09,10000,1e+05,2651.6
700,0.0005,0.09,10000,1e+05,4210.7
800,0.0005,0.09,10000,1e+05,6285.3
900,0.0005,0.09,10000,1e+05,8949.2
1000,0.0005,0.09,10000,1e+05,12276
500,0.0006,0.09,10000,1e+05,1681
600,0.0006,0.09,10000,1e+05,2904.7
700,0.0006,0.09,10000,1e+05,4612.6
800,0.0006,0.09,10000,1e+05,6885.2
900,0.0006,0.09,10000,1e+05,9803.4
1000,0.0006,0.09,10000,1e+05,13448
500,0.0007,0.09,10000,1e+05,1815.6
600,0.0007,0.09,10000,1e+05,3137.4
700,0.0007,0.09,10000,1e+05,4982.1
800,0.0007,0.09,10000,1e+05,7436.9
900,0.0007,0.09,10000,1e+05,10589
1000,0.0007,0.09,10000,1e+05,14525
500,0.0008,0.09,10000,1e+05,1941
600,0.0008,0.09,10000,1e+05,3354.1
700,0.0008,0.09,10000,1e+05,5326.1
800,0.0008,0.09,10000,1e+05,7950.4
900,0.0008,0.09,10000,1e+05,11320
1000,0.0008,0.09,10000,1e+05,15528
500,0.0009,0.09,10000,1e+05,2058.8
600,0.0009,0.09,10000,1e+05,3557.5
700,0.0009,0.09,10000,1e+05,5649.2
800,0.0009,0.09,10000,1e+05,8432.6
900,0.0009,0.09,10000,1e+05,12007
1000,0.0009,0.09,10000,1e+05,16470
500,0.001,0.09,10000,1e+05,2170.1
600,0.001,0.09,10000,1e+05,3750
700,0.001,0.09,10000,1e+05,5954.8
800,0.001,0.09,10000,1e+05,8888.8
900,0.001,0.09,10000,1e+05,12656
1000,0.001,0.09,10000,1e+05,17361
500,0.0001,0.1,10000,1e+05,651.03
600,0.0001,0.1,10000,1e+05,1125
700,0.0001,0.1,10000,1e+05,1786.4
800,0.0001,0.1,10000,1e+05,2666.6
900,0.0001,0.1,10000,1e+05,3796.8
1000,0.0001,0.1,10000,1e+05,5208.3
500,0.0002,0.1,10000,1e+05,920.7
600,0.0002,0.1,10000,1e+05,1591
700,0.0002,0.1,10000,1e+05,2526.4
800,0.0002,0.1,10000,1e+05,3771.2
900,0.0002,0.1,10000,1e+05,5369.5
1000,0.0002,0.1,10000,1e+05,7365.6
500,0.0003,0.1,10000,1e+05,1127.6
600,0.0003,0.1,10000,1e+05,1948.5
700,0.0003,0.1,10000,1e+05,3094.2
800,0.0003,0.1,10000,1e+05,4618.7
900,0.0003,0.1,10000,1e+05,6576.3
1000,0.0003,0.1,10000,1e+05,9021
500,0.0004,0.1,10000,1e+05,1302.1
600,0.0004,0.1,10000,1e+05,2250
700,0.0004,0.1,10000,1e+05,3572.9
800,0.0004,0.1,10000,1e+05,5333.3
900,0.0004,0.1,10000,1e+05,7593.7
1000,0.0004,0.1,10000,1e+05,10417
500,0.0005,0.1,10000,1e+05,1455.8
600,0.0005,0.1,10000,1e+05,2515.5
700,0.0005,0.1,10000,1e+05,3994.6
800,0.0005,0.1,10000,1e+05,5962.8
900,0.0005,0.1,10000,1e+05,8490
1000,0.0005,0.1,10000,1e+05,11646
500,0.0006,0.1,10000,1e+05,1594.7
600,0.0006,0.1,10000,1e+05,2755.6
700,0.0006,0.1,10000,1e+05,4375.9
800,0.0006,0.1,10000,1e+05,6531.9
900,0.0006,0.1,10000,1e+05,9300.3
1000,0.0006,0.1,10000,1e+05,12758
500,0.0007,0.1,10000,1e+05,1722.5
600,0.0007,0.1,10000,1e+05,2976.4
700,0.0007,0.1,10000,1e+05,4726.5
800,0.0007,0.1,10000,1e+05,7055.3
900,0.0007,0.1,10000,1e+05,10045
1000,0.0007,0.1,10000,1e+05,13780
500,0.0008,0.1,10000,1e+05,1841.4
600,0.0008,0.1,10000,1e+05,3181.9
700,0.0008,0.1,10000,1e+05,5052.8
800,0.0008,0.1,10000,1e+05,7542.4
900,0.0008,0.1,10000,1e+05,10739
1000,0.0008,0.1,10000,1e+05,14731
500,0.0009,0.1,10000,1e+05,1953.1
600,0.0009,0.1,10000,1e+05,3375
700,0.0009,0.1,10000,1e+05,5359.3
800,0.0009,0.1,10000,1e+05,7999.9
900,0.0009,0.1,10000,1e+05,11390
1000,0.0009,0.1,10000,1e+05,15625
500,0.001,0.1,10000,1e+05,2058.8
600,0.001,0.1,10000,1e+05,3557.5
700,0.001,0.1,10000,1e+05,5649.2
800,0.001,0.1,10000,1e+05,8432.6
900,0.001,0.1,10000,1e+05,12007
1000,0.001,0.1,10000,1e+05,16470
500,0.0001,0.01,20000,1e+05,1830
600,0.0001,0.01,20000,1e+05,3162.2
